name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_NM,torque_rpm
Maruti,0.11538461538461539,700000,65000,Diesel,Individual,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Maruti,0.11538461538461539,800000,35000,Diesel,Individual,0,First Owner,27.39,1248,74.0,5,190.0,2000.0
Honda,0.19230769230769232,600000,90000,Diesel,Individual,0,First Owner,27.3,1498,98.6,5,200.0,1750.0
Maruti,0.15384615384615385,580000,100000,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Renault,0.15384615384615385,350000,15000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Ford,0.34615384615384615,204999,147000,Diesel,Individual,0,First Owner,20.0,1399,68.0,5,160.0,2000.0
Mahindra,0.11538461538461539,1350000,20000,Diesel,Individual,0,First Owner,16.0,2179,140.0,7,330.0,1600.0
Hyundai,0.4230769230769231,310000,120000,Diesel,Individual,0,Second Owner,23.0,1396,90.0,5,22.4,1750.0
Toyota,0.34615384615384615,700000,250000,Diesel,Individual,0,Second Owner,12.8,2494,102.0,7,20.4,1400.0
Ford,0.15384615384615385,459999,69000,Diesel,Individual,0,Second Owner,25.83,1498,99.0,5,215.0,1750.0
Maruti,0.11538461538461539,860000,80000,Diesel,Individual,0,First Owner,28.09,1248,88.5,5,200.0,1750.0
Hyundai,0.3076923076923077,275000,97000,LPG,Individual,0,Third Owner,19.0,1086,68.1,5,99.1,4500.0
Renault,0.15384615384615385,390000,15000,Petrol,Individual,0,First Owner,25.17,799,53.3,5,72.0,4386.0
Maruti,0.5769230769230769,110000,50800,Petrol,Dealer,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
BMW,0.07692307692307693,5830000,30000,Diesel,Individual,1,First Owner,17.09,2993,261.4,4,620.0,2000.0
Hyundai,0.07692307692307693,665000,40142,Diesel,Dealer,0,First Owner,24.4,1120,71.0,5,180.4,1750.0
Hyundai,0.038461538461538464,721000,9400,Petrol,Dealer,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Mahindra,0.15384615384615385,390000,62000,Diesel,Dealer,0,First Owner,25.32,1198,77.0,5,190.0,1750.0
Mahindra,0.038461538461538464,975000,12584,Diesel,Dealer,0,First Owner,16.55,2498,105.0,6,247.0,1800.0
Hyundai,0.038461538461538464,685000,4300,Petrol,Dealer,0,First Owner,18.6,1197,81.86,5,117.0,4000.0
Maruti,0.038461538461538464,595000,14548,Petrol,Dealer,0,First Owner,21.21,1197,81.8,5,113.0,4200.0
Ford,0.07692307692307693,900000,44772,Diesel,Dealer,0,Second Owner,23.0,1498,98.96,5,205.0,1750.0
Maruti,0.07692307692307693,950000,48500,Diesel,Dealer,0,First Owner,25.47,1248,88.5,7,200.0,1750.0
Hyundai,0.11538461538461539,570000,28782,Petrol,Dealer,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Hyundai,0.07692307692307693,700000,28451,Petrol,Dealer,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Maruti,0.07692307692307693,910000,36500,Diesel,Dealer,0,First Owner,24.3,1248,88.5,5,200.0,1750.0
Maruti,0.07692307692307693,751000,44885,Diesel,Dealer,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Tata,0.4230769230769231,135000,110000,Diesel,Individual,0,Second Owner,17.0,1405,71.0,5,135.0,2500.0
Hyundai,0.11538461538461539,975000,41000,Diesel,Dealer,0,First Owner,20.5,1582,126.2,5,259.87,1500.0
Maruti,0.038461538461538464,925000,50000,Diesel,Dealer,0,First Owner,24.52,1248,88.5,7,200.0,1750.0
Maruti,0.15384615384615385,725000,66000,Diesel,Dealer,0,First Owner,20.77,1248,88.8,7,200.0,1750.0
Maruti,0.2692307692307692,550000,65000,Diesel,Dealer,0,First Owner,20.77,1248,88.76,7,200.0,1750.0
Hyundai,0.23076923076923078,550000,76000,Diesel,Dealer,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
Toyota,0.2692307692307692,750000,95000,Diesel,Dealer,0,First Owner,12.8,2494,102.0,7,20.4,1400.0
Honda,0.2692307692307692,475000,55000,Petrol,Dealer,0,Second Owner,17.0,1497,118.0,5,146.0,4800.0
Datsun,0.11538461538461539,325000,65000,Petrol,Dealer,0,First Owner,19.02,1198,67.05,7,104.0,4000.0
Maruti,0.11538461538461539,725000,76000,Diesel,Dealer,0,First Owner,25.47,1248,88.5,7,200.0,1750.0
Maruti,0.07692307692307693,775000,47000,Petrol,Dealer,0,Second Owner,16.02,1373,93.7,7,130.0,4000.0
Maruti,0.11538461538461539,625000,70000,Diesel,Dealer,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Maruti,0.23076923076923078,470000,89000,Diesel,Dealer,0,First Owner,22.9,1248,74.0,5,190.0,2000.0
Toyota,0.11538461538461539,1750000,98000,Diesel,Dealer,0,First Owner,13.68,2393,147.51,7,343.0,1400.0
Toyota,0.15384615384615385,1650000,90000,Diesel,Dealer,0,First Owner,13.68,2393,147.51,7,343.0,1400.0
Maruti,0.2692307692307692,380000,57000,Diesel,Individual,0,First Owner,22.9,1248,74.0,5,190.0,2000.0
Maruti,0.11538461538461539,650000,70000,Diesel,Individual,0,First Owner,26.59,1248,74.0,5,190.0,2000.0
Hyundai,0.15384615384615385,275000,49200,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Honda,0.4230769230769231,220000,125000,Petrol,Individual,0,Second Owner,13.5,1799,130.0,5,172.0,4300.0
Hyundai,0.46153846153846156,200000,60000,Petrol,Individual,0,Second Owner,19.81,1086,68.05,5,99.04,4500.0
Maruti,0.19230769230769232,315000,120000,Petrol,Individual,0,Second Owner,15.37,1196,73.0,5,101.0,3000.0
Maruti,0.6153846153846154,90000,110000,Petrol,Individual,0,Third Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.5,120000,70000,Petrol,Individual,0,Second Owner,18.9,1061,67.0,5,84.0,3500.0
Maruti,0.5384615384615384,90000,168000,Petrol,Individual,0,Second Owner,18.9,998,67.1,5,90.0,3500.0
Mahindra,0.07692307692307693,1500000,30000,Diesel,Individual,0,First Owner,16.0,2179,140.0,7,330.0,1600.0
Hyundai,0.19230769230769232,370000,60000,Diesel,Individual,0,First Owner,24.0,1120,70.0,5,160.0,1500.0
Maruti,0.15384615384615385,595000,131111,Diesel,Individual,0,First Owner,25.2,1248,74.0,5,190.0,2000.0
Mahindra,0.5,150000,120000,Diesel,Individual,0,Second Owner,19.2,1461,65.0,5,16.0,2.0
Maruti,0.3076923076923077,400000,58400,Diesel,Individual,0,Second Owner,19.3,1248,73.9,5,190.0,2000.0
Maruti,0.15384615384615385,310000,23400,Petrol,Individual,0,Second Owner,23.95,998,67.1,5,90.0,3500.0
Maruti,0.07692307692307693,385000,50000,Petrol,Individual,0,First Owner,23.1,998,67.04,5,90.0,3500.0
Mahindra,0.23076923076923078,750000,90000,Diesel,Individual,0,First Owner,15.1,2179,140.0,7,330.0,1600.0
Hyundai,0.038461538461538464,521000,3010,Petrol,Individual,1,First Owner,20.3,1086,68.0,5,99.0,4500.0
Tata,0.38461538461538464,180000,80000,Diesel,Individual,0,First Owner,21.12,1248,88.8,5,200.0,1750.0
Ford,0.34615384615384615,220000,155000,Diesel,Individual,0,Second Owner,17.8,1399,68.0,5,16.3,2.0
Maruti,0.8461538461538461,40000,70000,Petrol,Individual,0,Second Owner,16.1,796,37.0,4,59.0,2500.0
Hyundai,0.07692307692307693,540000,4000,Petrol,Individual,0,First Owner,18.9,1197,81.86,5,113.75,4000.0
Maruti,0.5,140000,35000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.6538461538461539,200000,121000,Petrol,Individual,0,First Owner,17.3,993,60.0,5,78.0,4500.0
Ford,0.19230769230769232,650000,110000,Diesel,Individual,0,Second Owner,22.77,1498,98.59,5,205.0,1750.0
Ford,0.38461538461538464,229999,170000,Diesel,Individual,0,Second Owner,17.8,1399,68.0,5,16.3,2.0
Maruti,0.38461538461538464,305000,175000,Diesel,Individual,0,Third Owner,17.8,1248,75.0,5,190.0,2000.0
Ford,0.46153846153846156,200000,163000,Diesel,Individual,0,First Owner,17.8,1399,68.0,5,16.3,2.0
Ford,0.46153846153846156,200000,163000,Diesel,Individual,0,First Owner,17.8,1399,68.0,5,16.3,2.0
Mahindra,0.38461538461538464,465000,77088,Diesel,Individual,0,First Owner,14.0,2489,95.0,8,220.0,1400.0
Nissan,0.34615384615384615,210000,110000,Diesel,Individual,0,Third Owner,23.08,1461,63.1,5,160.0,2000.0
Mahindra,0.15384615384615385,570000,136511,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Maruti,0.19230769230769232,570000,80000,Petrol,Individual,0,First Owner,16.02,1373,93.7,7,130.0,4000.0
Maruti,0.19230769230769232,650000,60000,Petrol,Individual,0,First Owner,16.02,1373,93.7,7,130.0,4000.0
Maruti,0.15384615384615385,620000,36000,Petrol,Individual,0,First Owner,20.85,1197,83.14,5,115.0,4000.0
Maruti,0.3076923076923077,250000,65000,Petrol,Individual,0,Second Owner,18.9,998,67.1,5,90.0,3500.0
BMW,0.34615384615384615,1000000,50000,Diesel,Individual,1,First Owner,17.05,1995,184.0,5,380.0,1750.0
Maruti,0.3076923076923077,300000,60000,LPG,Individual,0,First Owner,26.2,998,58.2,5,77.0,3500.0
Fiat,0.2692307692307692,300000,82500,Diesel,Individual,0,First Owner,20.3,1248,75.0,5,197.0,1750.0
Ford,0.07692307692307693,810000,30000,Diesel,Individual,0,Second Owner,23.0,1498,98.96,5,205.0,1750.0
Chevrolet,0.34615384615384615,270000,100000,Diesel,Individual,0,Third Owner,18.3,1991,147.9,5,327.0,2600.0
Maruti,0.19230769230769232,470000,70000,Diesel,Individual,0,Second Owner,26.59,1248,74.0,5,190.0,2000.0
Tata,0.11538461538461539,400000,85000,Diesel,Individual,0,First Owner,20.65,1248,88.7,5,190.0,1750.0
Maruti,0.23076923076923078,300000,60000,Petrol,Individual,0,Second Owner,20.51,998,67.04,5,90.0,3500.0
Maruti,0.19230769230769232,170000,20000,Petrol,Individual,0,Third Owner,22.74,796,47.3,5,69.0,3500.0
Renault,0.23076923076923078,455999,80000,Diesel,Individual,0,First Owner,19.01,1461,108.45,5,248.0,2250.0
Mahindra,0.4230769230769231,121000,100000,Diesel,Individual,0,Second Owner,13.0,2489,95.0,8,220.0,1400.0
Maruti,0.15384615384615385,650000,80000,Diesel,Individual,0,Second Owner,24.3,1248,88.5,5,200.0,1750.0
Tata,0.11538461538461539,350000,35000,Petrol,Individual,0,First Owner,17.57,1193,88.7,5,140.0,1500.0
Chevrolet,0.2692307692307692,125000,139000,Diesel,Individual,0,First Owner,25.44,936,57.6,5,150.0,1750.0
Maruti,0.5769230769230769,80000,90000,Petrol,Individual,1,Second Owner,19.7,796,46.3,5,62.0,3000.0
Honda,0.46153846153846156,250000,100000,Petrol,Individual,0,First Owner,17.7,1497,78.0,5,12.7,2.0
Volkswagen,0.34615384615384615,225000,90000,Diesel,Individual,0,First Owner,20.54,1598,103.6,5,250.0,1500.0
Mahindra,0.5,215000,105000,Diesel,Individual,0,Second Owner,13.6,2523,63.0,7,180.0,1440.0
Hyundai,0.11538461538461539,450000,40000,Diesel,Individual,0,Second Owner,25.4,1186,73.97,5,190.24,1750.0
Hyundai,0.11538461538461539,509999,90000,Petrol,Individual,0,First Owner,20.14,1197,81.86,5,113.75,4000.0
Maruti,0.19230769230769232,245000,36710,Petrol,Individual,0,Second Owner,22.74,796,47.3,5,69.0,3500.0
Maruti,0.15384615384615385,620000,28180,Diesel,Dealer,0,First Owner,23.65,1248,88.5,5,200.0,1750.0
Tata,0.038461538461538464,1700000,15000,Diesel,Individual,0,First Owner,17.0,1956,138.1,5,350.0,1750.0
Datsun,0.038461538461538464,590000,4000,Petrol,Individual,0,First Owner,19.72,1198,67.0,7,104.0,4000.0
Maruti,0.23076923076923078,370000,30000,Diesel,Individual,0,First Owner,23.2,1248,73.94,5,190.0,2000.0
Maruti,0.2692307692307692,350000,15000,Petrol,Individual,0,First Owner,18.6,1197,85.8,5,114.0,4000.0
Maruti,0.11538461538461539,580000,20000,Petrol,Individual,0,First Owner,21.4,1197,83.1,5,115.0,4000.0
Hyundai,0.07692307692307693,450000,56000,Petrol,Individual,0,First Owner,18.9,1197,81.86,5,113.75,4000.0
Hyundai,0.11538461538461539,600000,19000,Petrol,Individual,0,First Owner,17.19,1197,81.86,5,114.73,4000.0
Ford,0.15384615384615385,2400000,30000,Diesel,Individual,1,First Owner,12.62,2198,158.0,7,385.0,1600.0
Hyundai,0.11538461538461539,450000,70000,Petrol,Individual,0,First Owner,18.6,1197,81.83,5,114.7,4000.0
Tata,0.4230769230769231,150000,30000,Diesel,Individual,0,First Owner,19.09,1396,69.0,5,135.0,2500.0
Maruti,0.038461538461538464,400000,15000,Petrol,Individual,0,First Owner,15.37,1196,73.0,5,101.0,3000.0
Maruti,0.2692307692307692,185000,85000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Maruti,0.07692307692307693,625000,50000,Petrol,Individual,1,First Owner,22.0,1197,81.8,5,113.0,4200.0
Hyundai,0.038461538461538464,700000,20000,Petrol,Individual,0,First Owner,17.19,1197,81.86,5,114.73,4000.0
Maruti,0.11538461538461539,390000,25000,Petrol,Individual,0,First Owner,20.51,998,67.04,5,90.0,3500.0
Tata,0.07692307692307693,625000,25000,Petrol,Individual,0,First Owner,17.0,1198,108.5,5,170.0,1750.0
Maruti,0.23076923076923078,400000,50000,Petrol,Individual,0,First Owner,19.1,1197,85.8,5,114.0,4000.0
Hyundai,0.34615384615384615,380000,150000,Diesel,Individual,0,Fourth & Above Owner,23.0,1396,90.0,5,22.4,1750.0
Toyota,0.4230769230769231,400000,90000,Petrol,Individual,1,First Owner,14.53,1794,138.1,5,173.0,4000.0
Tata,0.038461538461538464,620000,100000,Petrol,Individual,0,First Owner,17.57,1193,88.7,5,140.0,1500.0
Ford,0.46153846153846156,190000,180000,Diesel,Individual,0,Second Owner,17.8,1399,67.0,5,160.0,2000.0
Maruti,0.2692307692307692,210000,50000,Petrol,Individual,0,Second Owner,22.74,796,47.3,5,69.0,3500.0
Maruti,0.3076923076923077,270000,80000,Diesel,Individual,0,Third Owner,23.2,1248,73.94,5,190.0,2000.0
Maruti,0.8076923076923077,45000,100000,Petrol,Individual,0,Third Owner,17.3,993,60.0,5,78.0,4500.0
Hyundai,0.23076923076923078,220000,93000,Petrol,Individual,0,Second Owner,21.1,814,55.2,5,74.5,4000.0
Mahindra,0.23076923076923078,550000,11500,Diesel,Individual,0,First Owner,15.96,2523,63.0,9,180.0,1440.0
Hyundai,0.2692307692307692,370000,120000,Petrol,Individual,0,First Owner,18.5,1197,82.85,5,113.7,4000.0
Mahindra,0.19230769230769232,650000,50000,Diesel,Individual,0,First Owner,14.95,2489,93.7,9,218.0,1400.0
Honda,0.3076923076923077,550000,120000,Petrol,Individual,0,First Owner,16.8,1497,116.3,5,146.0,4800.0
Ford,0.38461538461538464,225000,100000,Diesel,Individual,0,Second Owner,17.8,1399,68.0,5,16.3,2.0
Maruti,0.6153846153846154,40000,57000,Petrol,Individual,0,Second Owner,16.1,796,37.0,4,59.0,2500.0
Hyundai,0.15384615384615385,280000,60000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Ford,0.11538461538461539,570000,44077,Petrol,Dealer,1,First Owner,17.01,1499,110.5,5,136.0,4250.0
Maruti,0.11538461538461539,290000,90000,Petrol,Individual,0,Second Owner,24.7,796,47.3,5,69.0,3500.0
Hyundai,0.07692307692307693,720000,50000,Diesel,Individual,0,Second Owner,21.19,1396,88.73,5,219.66,1500.0
Ford,0.11538461538461539,800000,60000,Diesel,Individual,0,First Owner,22.77,1498,98.59,5,205.0,1750.0
Hyundai,0.3076923076923077,265000,20000,Petrol,Individual,0,Third Owner,19.81,1086,68.05,5,99.04,4500.0
Maruti,0.38461538461538464,135000,90000,Petrol,Individual,0,Third Owner,19.7,796,46.3,5,62.0,3000.0
Ford,0.15384615384615385,350000,70000,Diesel,Individual,0,Second Owner,25.83,1498,99.0,5,215.0,1750.0
Chevrolet,0.15384615384615385,490000,80000,Diesel,Individual,0,First Owner,18.2,1248,73.74,8,172.5,1750.0
Hyundai,0.3076923076923077,450000,72000,Diesel,Individual,0,Second Owner,22.32,1582,126.32,5,259.8,1900.0
Mahindra,0.15384615384615385,950000,50000,Diesel,Individual,0,First Owner,15.4,1997,120.0,7,280.0,1800.0
Maruti,0.3076923076923077,355000,90000,Petrol,Individual,0,Second Owner,17.5,1298,85.8,5,114.0,4000.0
Hyundai,0.038461538461538464,700000,17000,Petrol,Individual,0,First Owner,18.6,1197,81.86,5,114.73,4000.0
Mahindra,0.3076923076923077,459999,70000,Diesel,Individual,0,First Owner,12.05,2179,120.0,8,290.0,1800.0
Volkswagen,0.3076923076923077,350000,74000,Diesel,Individual,0,Second Owner,22.07,1199,73.9,5,180.0,2000.0
Maruti,0.5384615384615384,85000,60000,Petrol,Individual,0,Second Owner,19.7,796,46.3,5,62.0,3000.0
Maruti,0.15384615384615385,290000,15000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Honda,0.038461538461538464,1000000,72000,Diesel,Individual,0,First Owner,25.5,1498,98.6,5,200.0,1750.0
Tata,0.46153846153846156,85000,25000,Petrol,Individual,0,Second Owner,16.84,1193,64.4,5,99.8,2700.0
Maruti,0.6538461538461539,65000,114000,Petrol,Individual,0,First Owner,19.7,796,46.3,5,62.0,3000.0
Honda,0.5769230769230769,75000,120000,Petrol,Individual,0,First Owner,13.0,1493,100.0,5,13.1,4600.0
Skoda,0.6538461538461539,100000,250000,Diesel,Individual,0,Second Owner,18.7,1896,66.0,5,210.0,1900.0
Tata,0.4230769230769231,170000,55768,Diesel,Individual,0,First Owner,17.0,1405,71.0,5,135.0,2500.0
Hyundai,0.11538461538461539,525000,40000,Petrol,Individual,1,First Owner,18.9,1197,81.86,5,113.75,4000.0
Maruti,0.0,265000,70000,Petrol,Individual,0,Second Owner,21.79,998,67.05,5,90.0,3500.0
Tata,0.07692307692307693,459999,50000,Petrol,Individual,0,First Owner,20.3,1199,84.0,5,114.0,3500.0
Maruti,0.11538461538461539,250000,20000,Petrol,Individual,0,First Owner,23.95,998,67.05,5,90.0,3500.0
Maruti,0.2692307692307692,395000,70000,Diesel,Individual,0,Second Owner,23.4,1248,74.0,5,190.0,2000.0
Hyundai,0.23076923076923078,375000,60000,Petrol,Individual,0,First Owner,18.9,1197,82.0,5,114.0,4000.0
Tata,0.4230769230769231,120000,120000,Diesel,Individual,0,First Owner,17.0,1405,71.0,5,135.0,2500.0
Maruti,0.34615384615384615,290000,110000,Diesel,Individual,0,Second Owner,21.1,1248,73.9,5,113.0,4500.0
Tata,0.11538461538461539,409999,60000,Petrol,Individual,0,First Owner,23.84,1199,84.0,5,114.0,3500.0
Chevrolet,0.4230769230769231,200000,30000,Petrol,Individual,0,First Owner,16.5,995,63.0,5,90.3,4200.0
Skoda,0.07692307692307693,900000,35000,Diesel,Individual,0,First Owner,21.13,1498,108.6,5,250.0,1500.0
Maruti,0.6538461538461539,50000,50000,Petrol,Individual,0,Third Owner,16.1,796,37.0,4,59.0,2500.0
Renault,0.3076923076923077,450000,100000,Diesel,Individual,0,First Owner,19.01,1461,108.45,5,248.0,2250.0
Mahindra,0.3076923076923077,650000,80000,Diesel,Individual,0,Third Owner,15.1,2179,140.0,7,330.0,1600.0
Volkswagen,0.23076923076923078,300000,84000,Diesel,Individual,0,Second Owner,20.14,1498,88.5,5,230.0,1500.0
Ford,0.23076923076923078,425000,60000,Diesel,Individual,0,First Owner,25.01,1498,89.75,5,204.0,2000.0
Maruti,0.8461538461538461,55000,50000,Petrol,Individual,0,Second Owner,17.3,993,60.0,5,78.0,4500.0
Hyundai,0.34615384615384615,200000,60000,Petrol,Individual,0,Second Owner,20.36,1197,78.9,5,111.7,4000.0
Mahindra,0.19230769230769232,975000,100000,Diesel,Individual,0,First Owner,16.0,2179,140.0,7,330.0,1600.0
Mahindra,0.2692307692307692,450000,70000,Diesel,Individual,0,First Owner,15.96,2523,62.1,7,195.0,1400.0
Mahindra,0.23076923076923078,600000,82500,Diesel,Individual,0,Second Owner,15.96,2523,62.1,7,195.0,1400.0
Mahindra,0.23076923076923078,550000,76000,Diesel,Individual,0,First Owner,15.96,2523,62.1,9,195.0,1440.0
Tata,0.34615384615384615,180000,87000,Diesel,Individual,0,First Owner,18.0,1248,75.0,5,190.0,1750.0
Mahindra,0.38461538461538464,300000,120000,Diesel,Individual,0,First Owner,14.0,2498,112.0,7,260.0,1800.0
Tata,0.15384615384615385,350000,70000,Petrol,Individual,0,Second Owner,17.57,1193,88.7,5,140.0,1500.0
Maruti,0.23076923076923078,465000,90000,Diesel,Individual,0,First Owner,23.4,1248,74.0,5,190.0,2000.0
Tata,0.38461538461538464,200000,188000,Diesel,Individual,0,Second Owner,21.12,1248,88.8,5,200.0,1750.0
Chevrolet,0.23076923076923078,350000,120000,Diesel,Individual,0,Second Owner,18.2,1248,73.8,8,172.5,1750.0
Honda,0.19230769230769232,650000,80000,Petrol,Individual,0,First Owner,17.4,1497,117.3,5,145.0,4600.0
Hyundai,0.38461538461538464,150000,123278,Petrol,Individual,0,Second Owner,20.36,1197,78.9,5,111.7,4000.0
Honda,0.23076923076923078,560000,100000,Diesel,Individual,0,Second Owner,26.0,1498,98.6,5,200.0,1750.0
Hyundai,0.19230769230769232,625000,90000,Diesel,Individual,0,First Owner,21.19,1396,88.73,5,219.66,1500.0
Ford,0.3076923076923077,220000,110000,Diesel,Individual,0,First Owner,20.0,1399,68.0,5,160.0,2000.0
Ford,0.2692307692307692,250000,110000,Diesel,Individual,0,First Owner,20.0,1399,68.1,5,160.0,2000.0
Tata,0.07692307692307693,575000,70000,Diesel,Individual,0,First Owner,20.65,1248,88.7,5,190.0,1750.0
Mahindra,0.19230769230769232,1050000,65000,Diesel,Individual,0,First Owner,15.1,2179,140.0,7,330.0,1600.0
Jaguar,0.19230769230769232,3000000,70000,Diesel,Individual,1,Second Owner,16.36,2179,187.7,5,450.0,2000.0
Tata,0.3076923076923077,200000,90000,Diesel,Individual,0,Third Owner,11.57,2179,138.1,7,320.0,1700.0
Maruti,0.15384615384615385,262000,50000,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Hyundai,0.07692307692307693,299000,33000,Petrol,Individual,0,First Owner,21.1,814,55.2,5,74.5,4000.0
Maruti,0.19230769230769232,250000,26500,Petrol,Individual,0,First Owner,22.74,796,47.3,5,69.0,3500.0
Hyundai,0.34615384615384615,140000,60000,Petrol,Individual,0,Fourth & Above Owner,17.92,1086,62.1,5,96.1,3000.0
Maruti,0.2692307692307692,360000,70000,Diesel,Individual,0,Third Owner,23.4,1248,74.0,5,190.0,2000.0
Datsun,0.19230769230769232,210000,80000,Petrol,Individual,0,First Owner,20.63,1198,67.06,5,104.0,4000.0
Hyundai,0.11538461538461539,600000,60000,Diesel,Individual,0,First Owner,22.54,1396,88.73,5,219.7,1500.0
